Community,Pathway
8,REACTOME_CYCLIN_A:CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
8,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE
8,REACTOME_DEGRADATION_OF_AXIN
8,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS
8,REACTOME_STABILIZATION_OF_P53
8,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
8,REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS
8,GO_PROTEASOME_ACTIVATING_ATPASE_ACTIVITY
8,REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS
8,REACTOME_PTEN_REGULATION
8,REACTOME_MAPK6_MAPK4_SIGNALING
8,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS
8,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA
8,REACTOME_INFECTIOUS_DISEASE
8,REACTOME_ABC_TRANSPORTER_DISORDERS
8,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
8,REACTOME_HEDGEHOG_OFF_STATE
8,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME
8,REACTOME_REGULATION_OF_RAS_BY_GAPS
8,REACTOME_PCP_CE_PATHWAY
8,REACTOME_CLEC7A_DECTIN_1_SIGNALING
8,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
8,REACTOME_DEUBIQUITINATION
8,REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING
8,REACTOME_DEGRADATION_OF_DVL
8,REACTOME_UCH_PROTEINASES
8,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS
8,REACTOME_SIGNALING_BY_HEDGEHOG
8,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
8,KEGG_PROTEASOME
8,REACTOME_PROGRAMMED_CELL_DEATH
8,GO_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY
8,GO_PROTEIN_BINDING_BRIDGING_INVOLVED_IN_SUBSTRATE_RECOGNITION_FOR_UBIQUITINATION
8,REACTOME_DNA_REPLICATION_PRE_INITIATION
8,REACTOME_HEDGEHOG_ON_STATE
9,GO_CHOLESTEROL_TRANSPORTER_ACTIVITY
9,GO_PHOSPHATIDYLETHANOLAMINE_BINDING
9,GO_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING
9,GO_NEUTRAL_LIPID_CATABOLIC_PROCESS
9,GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION
9,GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS
9,GO_QUATERNARY_AMMONIUM_GROUP_BINDING
9,GO_ALCOHOL_BINDING
9,GO_LIPASE_BINDING
9,GO_SEQUESTERING_OF_TRIGLYCERIDE
9,GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY
9,GO_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY
9,GO_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE
9,REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4
9,GO_AP_2_ADAPTOR_COMPLEX_BINDING
9,GO_CERAMIDE_TRANSPORTER_ACTIVITY
9,GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
9,GO_STEROL_BINDING
9,GO_STEROL_TRANSPORTER_ACTIVITY
9,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS
9,GO_APOLIPOPROTEIN_A_I_BINDING
9,GO_PHOSPHATIDYLCHOLINE_STEROL_O_ACYLTRANSFERASE_ACTIVATOR_ACTIVITY
9,GO_CARDIOLIPIN_BINDING
9,GO_APOLIPOPROTEIN_RECEPTOR_BINDING
9,GO_REGULATION_OF_LIPASE_ACTIVITY
9,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING
9,GO_PHOSPHATIDYLINOSITOL_BINDING
9,GO_PHOSPHATIDYLSERINE_BINDING
9,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS
9,GO_GLYCOLIPID_BINDING
9,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING
9,GO_MODIFIED_AMINO_ACID_BINDING
9,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION
9,GO_AMINOPHOSPHOLIPID_TRANSPORT
9,GO_CARGO_RECEPTOR_ACTIVITY
9,GO_LIPASE_ACTIVATOR_ACTIVITY
9,GO_PHOSPHATIDYLINOSITOL_TRANSPORTER_ACTIVITY
9,GO_PHOSPHOLIPASE_INHIBITOR_ACTIVITY
9,GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY
9,GO_REGULATION_OF_LIPID_CATABOLIC_PROCESS
9,GO_PHOSPHOLIPID_CATABOLIC_PROCESS
9,REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS
9,GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY
9,GO_CHOLESTEROL_STORAGE
9,REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS
9,GO_REGULATION_OF_CHOLESTEROL_ESTERIFICATION
9,GO_STEROL_METABOLIC_PROCESS
9,GO_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS
9,GO_STEROL_ESTERASE_ACTIVITY
9,GO_PHOSPHATIDYLGLYCEROL_BINDING
9,GO_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING
9,GO_LIPOPROTEIN_METABOLIC_PROCESS
9,REACTOME_IMPORT_OF_PALMITOYL_COA_INTO_THE_MITOCHONDRIAL_MATRIX
9,GO_PHOSPHOLIPID_BINDING
9,GO_PLASMA_MEMBRANE_ORGANIZATION
9,GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING
9,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING
9,GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING
9,GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS
9,GO_GLYCOSPHINGOLIPID_BINDING
9,GO_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING
9,GO_ACYLGLYCEROL_LIPASE_ACTIVITY
9,REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG
9,GO_VIRION_BINDING
9,GO_ACYLGLYCEROL_METABOLIC_PROCESS
9,GO_SPHINGOLIPID_BINDING
9,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS
9,GO_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE
9,GO_MEMBRANE_RAFT_ORGANIZATION
9,GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE
9,GO_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE
9,GO_AP_1_ADAPTOR_COMPLEX_BINDING
9,GO_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
9,GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING
9,GO_SCAVENGER_RECEPTOR_ACTIVITY
9,GO_LIPID_HOMEOSTASIS
9,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS
9,GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY
9,GO_ORGANOPHOSPHATE_ESTER_TRANSPORT
9,GO_1_PHOSPHATIDYLINOSITOL_BINDING
9,REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS
9,GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT
9,GO_PHOSPHATIDIC_ACID_BINDING
9,GO_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
9,GO_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING
9,GO_REGULATION_OF_LIPID_STORAGE
9,GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT
9,GO_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY
9,GO_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION
9,GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING
9,GO_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE
9,GO_REGULATION_OF_RECEPTOR_BINDING
9,GO_APOLIPOPROTEIN_BINDING
9,GO_LIPID_BINDING
9,GO_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE
9,GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION
9,GO_CELLULAR_LIPID_CATABOLIC_PROCESS
9,GO_LIPASE_INHIBITOR_ACTIVITY
9,REACTOME_TRIGLYCERIDE_METABOLISM
9,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG
9,GO_NEUTRAL_LIPID_METABOLIC_PROCESS
9,GO_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS
9,GO_PROTEIN_CONTAINING_COMPLEX_REMODELING
9,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS
9,GO_PHOSPHATIDIC_ACID_TRANSPORTER_ACTIVITY
9,GO_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION
9,GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION
9,GO_AMYLOID_FIBRIL_FORMATION
9,GO_INTERMEMBRANE_LIPID_TRANSFER_ACTIVITY
9,GO_CERAMIDE_BINDING
9,GO_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS
9,GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
9,GO_LIPID_DROPLET_ORGANIZATION
9,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING
9,GO_S100_PROTEIN_BINDING
9,GO_CERAMIDE_1_PHOSPHATE_BINDING
9,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS
9,GO_LIPID_TRANSPORTER_ACTIVITY
9,GO_O_PALMITOYLTRANSFERASE_ACTIVITY
9,GO_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY
9,GO_CLATHRIN_HEAVY_CHAIN_BINDING
9,GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY
9,GO_STEROID_BINDING
9,GO_PHOSPHOLIPASE_ACTIVATOR_ACTIVITY
9,GO_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING
9,GO_PROTEIN_LIPID_COMPLEX_BINDING
9,GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING
9,GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS
9,GO_ALCOHOL_BIOSYNTHETIC_PROCESS
9,GO_STEROID_ESTERIFICATION
9,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
9,GO_INTRACELLULAR_LIPID_TRANSPORT
9,GO_GLYCEROLIPID_CATABOLIC_PROCESS
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BIOSYNTHETIC_PROCESS
9,GO_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS
9,GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS
9,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS
9,REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION
9,KEGG_PPAR_SIGNALING_PATHWAY
9,GO_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION
9,GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS
9,GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS
9,GO_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION
9,GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS
9,GO_ENDOCYTIC_ADAPTOR_ACTIVITY
9,REACTOME_TRIGLYCERIDE_CATABOLISM
9,GO_RECEPTOR_CATABOLIC_PROCESS
9,GO_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT
9,GO_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY
9,GO_RESPONSE_TO_STILBENOID
9,GO_INTESTINAL_LIPID_ABSORPTION
9,GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
9,REACTOME_VLDL_ASSEMBLY
9,REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION
9,GO_INTERMEMBRANE_LIPID_TRANSFER
9,GO_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT
9,GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE
9,GO_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY
9,REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION
9,GO_SECONDARY_ALCOHOL_METABOLIC_PROCESS
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING
9,GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING
9,GO_SPHINGOLIPID_TRANSPORTER_ACTIVITY
9,REACTOME_HDL_ASSEMBLY
9,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE
9,REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2
9,GO_REGULATION_OF_LIPID_TRANSPORT
9,REACTOME_VLDL_CLEARANCE
9,REACTOME_HDL_REMODELING
9,REACTOME_LDL_CLEARANCE
9,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING
9,GO_TRIGLYCERIDE_LIPASE_ACTIVITY
9,REACTOME_CHYLOMICRON_ASSEMBLY
9,REACTOME_VISUAL_PHOTOTRANSDUCTION
9,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY
9,REACTOME_PLASMA_LIPOPROTEIN_REMODELING
9,REACTOME_CHYLOMICRON_REMODELING
9,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES
9,REACTOME_HDL_CLEARANCE
9,REACTOME_CHYLOMICRON_CLEARANCE
9,REACTOME_LIPID_PARTICLE_ORGANIZATION
10,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER
10,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
10,REACTOME_CD28_CO_STIMULATION
10,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
10,GO_MOLECULAR_ADAPTOR_ACTIVITY
10,REACTOME_SHC_MEDIATED_CASCADE:FGFR4
10,KEGG_ERBB_SIGNALING_PATHWAY
10,REACTOME_SIGNAL_ATTENUATION
10,GO_NEUROTROPHIN_RECEPTOR_BINDING
10,GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR
10,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR
10,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY
10,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION
10,REACTOME_CD28_DEPENDENT_VAV1_PATHWAY
10,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA
10,REACTOME_SIGNALING_BY_EGFRVIII_IN_CANCER
10,REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER
10,REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY
10,REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING
10,REACTOME_SOS_MEDIATED_SIGNALLING
10,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH
10,GO_ENTRY_OF_BACTERIUM_INTO_HOST_CELL
10,GO_EPHRIN_RECEPTOR_BINDING
10,KEGG_MTOR_SIGNALING_PATHWAY
10,KEGG_DORSO_VENTRAL_AXIS_FORMATION
10,REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION
10,GO_PHOSPHOTYROSINE_RESIDUE_BINDING
10,KEGG_VEGF_SIGNALING_PATHWAY
10,GO_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY
10,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
10,REACTOME_CD209_DC_SIGN_SIGNALING
10,REACTOME_SIGNALING_BY_NTRKS
10,GO_DIAPEDESIS
10,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
10,GO_ORGANELLE_INHERITANCE
10,REACTOME_SIGNALING_BY_FGFR
10,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
10,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING
10,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER
10,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
10,REACTOME_SIGNALING_BY_PDGF
10,GO_RESPONSE_TO_INTERLEUKIN_2
10,GO_RESPONSE_TO_INTERLEUKIN_15
10,GO_ENDOTHELIAL_CELL_CHEMOTAXIS
10,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE
10,KEGG_FOCAL_ADHESION
10,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION
10,REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION
10,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
10,REACTOME_MAP2K_AND_MAPK_ACTIVATION
10,KEGG_MAPK_SIGNALING_PATHWAY
10,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
10,REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION
10,REACTOME_RAF_ACTIVATION
10,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2
10,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY
10,REACTOME_FRS_MEDIATED_FGFR2_SIGNALING
10,REACTOME_SHC_MEDIATED_CASCADE:FGFR3
10,GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING
10,GO_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING
10,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE
10,REACTOME_SIGNALING_BY_FGFR4
10,REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING
10,REACTOME_FRS_MEDIATED_FGFR3_SIGNALING
10,REACTOME_SIGNALING_BY_EGFR
10,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING
10,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3
10,REACTOME_SIGNALING_BY_FGFR3
10,REACTOME_SIGNAL_TRANSDUCTION_BY_L1
10,GO_LRR_DOMAIN_BINDING
10,REACTOME_SHC_MEDIATED_CASCADE:FGFR2
10,REACTOME_DAP12_INTERACTIONS
10,REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS
10,REACTOME_SIGNALING_BY_FGFR1
10,REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING
10,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS
10,REACTOME_IRS_MEDIATED_SIGNALLING
10,REACTOME_PI_3K_CASCADE:FGFR3
10,GO_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING
10,REACTOME_FRS_MEDIATED_FGFR4_SIGNALING
10,GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING
10,REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING
10,REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING
10,REACTOME_REGULATION_OF_SIGNALING_BY_CBL
10,REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING
10,REACTOME_PI_3K_CASCADE:FGFR4
10,REACTOME_SIGNALING_BY_FGFR2
10,GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS
10,REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE
10,REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN
10,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY
10,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4
10,REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING
10,GO_SH3_SH2_ADAPTOR_ACTIVITY
10,GO_SIGNALING_ADAPTOR_ACTIVITY
10,GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR
10,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4
10,REACTOME_CTLA4_INHIBITORY_SIGNALING
10,GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING
10,GO_PROTEIN_TYROSINE_KINASE_BINDING
10,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1
10,REACTOME_SHC_MEDIATED_CASCADE:FGFR1
10,GO_INSULIN_RECEPTOR_BINDING
10,GO_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR
10,REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R
10,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION
10,REACTOME_FRS2_MEDIATED_ACTIVATION
10,GO_GROWTH_FACTOR_RECEPTOR_BINDING
10,REACTOME_PI_3K_CASCADE:FGFR1
10,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R
10,REACTOME_FRS_MEDIATED_FGFR1_SIGNALING
10,GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING
10,REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION
10,GO_POSITIVE_REGULATION_OF_CELL_DIVISION
10,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
10,REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING
10,REACTOME_PI_3K_CASCADE:FGFR2
10,REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE
10,REACTOME_DAP12_SIGNALING
10,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2
10,REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
10,GO_PHOSPHOPROTEIN_BINDING
10,GO_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY
10,REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION
10,GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION
10,KEGG_ENDOMETRIAL_CANCER
10,KEGG_GLIOMA
10,REACTOME_MET_ACTIVATES_PTPN11
10,REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING
10,REACTOME_SIGNALING_BY_EGFR_IN_CANCER
10,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY
10,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING
10,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3
10,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K
10,GO_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
10,REACTOME_STAT5_ACTIVATION
10,GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY
10,REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG
10,REACTOME_SIGNALING_BY_MET
10,REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K
10,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE
10,REACTOME_OTHER_INTERLEUKIN_SIGNALING
10,KEGG_PATHWAYS_IN_CANCER
10,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS
10,REACTOME_ONCOGENIC_MAPK_SIGNALING
10,REACTOME_INTERLEUKIN_15_SIGNALING
10,REACTOME_ARMS_MEDIATED_ACTIVATION
10,REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS
10,REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS
10,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING
10,REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION
10,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
10,KEGG_COLORECTAL_CANCER
10,REACTOME_SIGNALING_BY_ERBB4
10,REACTOME_REGULATION_OF_KIT_SIGNALING
10,REACTOME_MET_RECEPTOR_RECYCLING
10,REACTOME_MET_ACTIVATES_RAP1_AND_RAC1
10,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
10,REACTOME_SIGNALING_BY_ERBB2
10,REACTOME_IRS_ACTIVATION
10,REACTOME_SIGNALING_BY_SCF_KIT
10,GO_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATORY_SUBUNIT_BINDING
10,KEGG_RENAL_CELL_CARCINOMA
10,GO_NEUROTROPHIN_TRK_RECEPTOR_BINDING
10,GO_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_ACTIVITY
10,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K
10,REACTOME_SIGNALING_BY_VEGF
10,KEGG_BLADDER_CANCER
10,KEGG_CHRONIC_MYELOID_LEUKEMIA
10,KEGG_MELANOMA
10,KEGG_THYROID_CANCER
10,REACTOME_GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
10,KEGG_PANCREATIC_CANCER
10,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING
10,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS
10,REACTOME_SIGNALING_BY_NTRK3_TRKC
10,GO_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY
10,REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING
10,GO_RECEPTOR_TYROSINE_KINASE_BINDING
10,REACTOME_SIGNALING_BY_RAS_MUTANTS
10,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK
10,REACTOME_PI3K_AKT_ACTIVATION
10,REACTOME_SIGNALING_BY_NTRK1_TRKA
10,REACTOME_PECAM1_INTERACTIONS
10,REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES
10,REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK
10,REACTOME_SIGNALLING_TO_RAS
10,REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES
10,GO_INSULIN_BINDING
10,REACTOME_GAB1_SIGNALOSOME
10,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING
10,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
10,REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN
10,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
10,REACTOME_NEPHRIN_FAMILY_INTERACTIONS
10,REACTOME_SIGNALLING_TO_ERKS
10,REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING
