pathway,label,category
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RAB_GERANYLGERANYLATION,16.0,Metabolism of proteins
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,24.0,Signal Transduction
REACTOME_CREB3_FACTORS_ACTIVATE_GENES,16.0,Metabolism of proteins
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,8.0,REACTOME_DISEASE
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS,24.0,Signal Transduction
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1,24.0,Signal Transduction
REACTOME_MET_RECEPTOR_RECYCLING,24.0,Signal Transduction
REACTOME_MET_PROMOTES_CELL_MOTILITY,24.0,Signal Transduction
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,8.0,REACTOME_DISEASE
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,8.0,REACTOME_DISEASE
REACTOME_PROTEIN_METHYLATION,16.0,Metabolism of proteins
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_DIGESTION,7.0,REACTOME_DIGESTION_AND_ABSORPTION
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,15.0,Metabolism
REACTOME_ESR_MEDIATED_SIGNALING,24.0,Signal Transduction
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,24.0,Signal Transduction
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,24.0,Signal Transduction
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,11.0,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION,24.0,Signal Transduction
REACTOME_REGULATION_OF_PTEN_LOCALIZATION,24.0,Signal Transduction
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,24.0,Signal Transduction
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_CRISTAE_FORMATION,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_PROCESSING_OF_SMDT1,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,14.0,Immune System
REACTOME_RUNX3_REGULATES_WNT_SIGNALING,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_NEDDYLATION,16.0,Metabolism of proteins
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX3_REGULATES_P14_ARF,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,0.0,REACTOME_AUTOPHAGY
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,16.0,Metabolism of proteins
REACTOME_NUCLEOBASE_CATABOLISM,15.0,Metabolism
REACTOME_NUCLEOBASE_BIOSYNTHESIS,15.0,Metabolism
REACTOME_NUCLEOTIDE_SALVAGE,15.0,Metabolism
REACTOME_METABOLISM_OF_STEROIDS,15.0,Metabolism
REACTOME_INTESTINAL_ABSORPTION,7.0,REACTOME_DIGESTION_AND_ABSORPTION
REACTOME_TYROSINE_CATABOLISM,15.0,Metabolism
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,15.0,Metabolism
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,15.0,Metabolism
REACTOME_DIGESTION_AND_ABSORPTION,0.0,REACTOME_AUTOPHAGY
REACTOME_CHYLOMICRON_ASSEMBLY,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_HDL_ASSEMBLY,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_CHYLOMICRON_REMODELING,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_HDL_CLEARANCE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_CHYLOMICRON_CLEARANCE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_LDL_CLEARANCE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_VLDL_CLEARANCE,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_HDL_REMODELING,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_PHENYLALANINE_METABOLISM,15.0,Metabolism
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM,15.0,Metabolism
REACTOME_LIPID_PARTICLE_ORGANIZATION,15.0,Metabolism
REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_CDC42,24.0,Signal Transduction
REACTOME_FATTY_ACID_METABOLISM,15.0,Metabolism
REACTOME_METABOLISM_OF_COFACTORS,15.0,Metabolism
REACTOME_TRIGLYCERIDE_METABOLISM,15.0,Metabolism
REACTOME_GLYCOGEN_METABOLISM,15.0,Metabolism
REACTOME_INTERLEUKIN_15_SIGNALING,14.0,Immune System
REACTOME_OAS_ANTIVIRAL_RESPONSE,14.0,Immune System
REACTOME_INTERLEUKIN_35_SIGNALLING,14.0,Immune System
REACTOME_INTERLEUKIN_9_SIGNALING,14.0,Immune System
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_NTRK2_TRKB,24.0,Signal Transduction
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,24.0,Signal Transduction
REACTOME_INTEGRIN_SIGNALING,24.0,Signal Transduction
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,24.0,Signal Transduction
REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES,24.0,Signal Transduction
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,24.0,Signal Transduction
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,24.0,Signal Transduction
REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS,24.0,Signal Transduction
REACTOME_RAB_REGULATION_OF_TRAFFICKING,26.0,REACTOME_VESICLE_MEDIATED_TRANSPORT
REACTOME_INTERLEUKIN_37_SIGNALING,14.0,Immune System
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,24.0,Signal Transduction
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,16.0,Metabolism of proteins
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_ROBO_RECEPTORS_BIND_AKAP5,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_INTERLEUKIN_18_SIGNALING,14.0,Immune System
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,24.0,Signal Transduction
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,24.0,Signal Transduction
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,24.0,Signal Transduction
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,24.0,Signal Transduction
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,14.0,Immune System
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,14.0,Immune System
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,14.0,Immune System
REACTOME_INTERLEUKIN_36_PATHWAY,14.0,Immune System
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3,24.0,Signal Transduction
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,24.0,Signal Transduction
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,15.0,Metabolism
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,15.0,Metabolism
REACTOME_BIOSYNTHESIS_OF_MARESINS,15.0,Metabolism
REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS,15.0,Metabolism
REACTOME_INTERLEUKIN_2_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_12_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_1_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_23_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_27_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_21_SIGNALING,14.0,Immune System
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,8.0,REACTOME_DISEASE
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,24.0,Signal Transduction
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,24.0,Signal Transduction
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG,24.0,Signal Transduction
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5,24.0,Signal Transduction
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS,24.0,Signal Transduction
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,15.0,Metabolism
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,24.0,Signal Transduction
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,24.0,Signal Transduction
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,24.0,Signal Transduction
REACTOME_NTRK2_ACTIVATES_RAC1,24.0,Signal Transduction
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,24.0,Signal Transduction
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,22.0,REACTOME_PROTEIN_LOCALIZATION
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,22.0,REACTOME_PROTEIN_LOCALIZATION
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,15.0,Metabolism
REACTOME_SIGNALING_BY_NTRK3_TRKC,24.0,Signal Transduction
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,24.0,Signal Transduction
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,14.0,Immune System
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,14.0,Immune System
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,14.0,Immune System
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,14.0,Immune System
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,14.0,Immune System
REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING,14.0,Immune System
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,14.0,Immune System
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS,15.0,Metabolism
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,24.0,Signal Transduction
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,22.0,REACTOME_PROTEIN_LOCALIZATION
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,24.0,Signal Transduction
REACTOME_PROTEIN_LOCALIZATION,0.0,REACTOME_AUTOPHAGY
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,22.0,REACTOME_PROTEIN_LOCALIZATION
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_AUTOPHAGY,0.0,REACTOME_AUTOPHAGY
REACTOME_LIPOPHAGY,0.0,REACTOME_AUTOPHAGY
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.0,REACTOME_AUTOPHAGY
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_MICROAUTOPHAGY,0.0,REACTOME_AUTOPHAGY
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_LONG_TERM_POTENTIATION,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,15.0,Metabolism
REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ,24.0,Signal Transduction
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,24.0,Signal Transduction
REACTOME_STAT5_ACTIVATION,14.0,Immune System
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI,16.0,Metabolism of proteins
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY,16.0,Metabolism of proteins
REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,14.0,Immune System
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_AMYLOID_FIBER_FORMATION,16.0,Metabolism of proteins
REACTOME_SERINE_BIOSYNTHESIS,15.0,Metabolism
REACTOME_ANTIGEN_PROCESSING:_UBIQUITINATION_PROTEASOME_DEGRADATION,14.0,Immune System
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,14.0,Immune System
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,14.0,Immune System
